continent,status,order,family,genus,species,mass.grams
NA,extant,Rodentia,Sciuridae,Cynomys,parvidens,900
NA,extant,Rodentia,Sciuridae,Cynomys,ludovicianus,1364
NA,extant,Rodentia,Sciuridae,Glaucomys,sabrinus,166
NA,extant,Rodentia,Sciuridae,Glaucomys,volans,63.9
NA,extant,Rodentia,Sciuridae,Marmota,broweri,
NA,extant,Rodentia,Sciuridae,Marmota,caligata,7230
NA,extant,Rodentia,Sciuridae,Marmota,monax,3801.7
NA,extant,Rodentia,Sciuridae,Marmota,flaviventris,3350
NA,extant,Rodentia,Sciuridae,Marmota,olympus,6300
NA,extant,Rodentia,Sciuridae,Marmota,vancouverensis,6300
NA,extant,Rodentia,Sciuridae,Sciurus,aberti,624
NA,extant,Rodentia,Sciuridae,Sciurus,alleni,434.5
NA,extant,Rodentia,Sciuridae,Sciurus,arizonensis,647
NA,extant,Rodentia,Sciuridae,Sciurus,aureogaster,595
NA,extant,Rodentia,Sciuridae,Sciurus,carolinensis,506.5
NA,extant,Rodentia,Sciuridae,Sciurus,deppei,190
NA,extant,Rodentia,Sciuridae,Sciurus,griseus,731
NA,extant,Rodentia,Sciuridae,Sciurus,nayaritensis,697
NA,extant,Rodentia,Sciuridae,Sciurus,niger,761.9
NA,extant,Rodentia,Sciuridae,Sciurus,oculatus,650
NA,extant,Rodentia,Sciuridae,Sciurus,variegatoides,485
NA,extant,Rodentia,Sciuridae,Sciurus,colliaei,498
NA,extant,Rodentia,Sciuridae,Sciurus,yucatanensis,225
NA,extant,Rodentia,Sciuridae,Sciurus,richmondi,205
NA,extant,Rodentia,Sciuridae,Spermophilus,canus,
NA,extant,Rodentia,Sciuridae,Spermophilus,armatus,313
NA,extant,Rodentia,Sciuridae,Spermophilus,atricapillus,551
NA,extant,Rodentia,Sciuridae,Spermophilus,beecheyi,578.5
NA,extant,Rodentia,Sciuridae,Spermophilus,beldingi,280.5
NA,extant,Rodentia,Sciuridae,Spermophilus,columbianus,493
NA,extant,Rodentia,Sciuridae,Spermophilus,franklinii,363
NA,extant,Rodentia,Sciuridae,Spermophilus,lateralis,191
NA,extant,Rodentia,Sciuridae,Spermophilus,mexicanus,189.6
NA,extant,Rodentia,Sciuridae,Spermophilus,parryii,760
NA,extant,Rodentia,Sciuridae,Spermophilus,saturatus,220
NA,extant,Rodentia,Sciuridae,Spermophilus,spilosoma,89
NA,extant,Rodentia,Sciuridae,Spermophilus,tereticaudus,156.5
NA,extant,Rodentia,Sciuridae,Spermophilus,townsendii,213
NA,extant,Rodentia,Sciuridae,Spermophilus,tridecemlineatus,131.7
NA,extant,Rodentia,Sciuridae,Spermophilus,variegatus,691.6
NA,extant,Rodentia,Sciuridae,Spermophilus,washingtoni,207.5
NA,extant,Rodentia,Sciuridae,Spermophilus,adocetus,125
NA,extant,Rodentia,Sciuridae,Spermophilus,annulatus,500
NA,extant,Rodentia,Sciuridae,Spermophilus,brunneus,300
NA,extant,Rodentia,Sciuridae,Spermophilus,madrensis,275
NA,extant,Rodentia,Sciuridae,Spermophilus,perotensis,140
NA,extant,Rodentia,Sciuridae,Spermophilus,elegans,453.6
NA,extant,Rodentia,Sciuridae,Spermophilus,mohavensis,190
NA,extant,Rodentia,Sciuridae,Spermophilus,mollis,165.4
NA,extant,Rodentia,Sciuridae,Spermophilus,pygmaeus,136
NA,extant,Rodentia,Sciuridae,Spermophilus,richardsonii,406
NA,extinct,Rodentia,Sciuridae,Spermophilus,cooperi,494
NA,extant,Rodentia,Sciuridae,Syntheosciurus,brochus,
NA,extant,Rodentia,Sciuridae,Tamias,alpinus,36.6
NA,extant,Rodentia,Sciuridae,Tamias,amoenus,50.5
NA,extant,Rodentia,Sciuridae,Tamias,cinereicollis,61.7
NA,extant,Rodentia,Sciuridae,Tamias,dorsalis,71.1
NA,extant,Rodentia,Sciuridae,Tamias,merriami,74.8
NA,extant,Rodentia,Sciuridae,Tamias,minimus,135.3
NA,extant,Rodentia,Sciuridae,Tamias,obscurus,73
NA,extant,Rodentia,Sciuridae,Tamias,ochrogenys,91.7
NA,extant,Rodentia,Sciuridae,Tamias,palmeri,69.4
NA,extant,Rodentia,Sciuridae,Tamias,panamintinus,52.3
NA,extant,Rodentia,Sciuridae,Tamias,quadrivittatus,62.2
NA,extant,Rodentia,Sciuridae,Tamias,ruficaudus,68
NA,extant,Rodentia,Sciuridae,Tamias,senex,89.3
NA,extant,Rodentia,Sciuridae,Tamias,speciosus,62
NA,extant,Rodentia,Sciuridae,Tamias,striatus,111.9
NA,extant,Rodentia,Sciuridae,Tamias,townsendii,74.8
NA,extant,Rodentia,Sciuridae,Tamias,umbrinus,63
NA,extant,Rodentia,Sciuridae,Tamias,bulleri,100
NA,extant,Rodentia,Sciuridae,Tamias,durangae,85
NA,extant,Rodentia,Sciuridae,Tamias,quadrimaculatus,85.2
NA,extant,Rodentia,Sciuridae,Tamias,siskiyou,75
NA,extant,Rodentia,Sciuridae,Tamias,sonomae,75
NA,extant,Rodentia,Sciuridae,Tamias,canipes,70.4
NA,extant,Rodentia,Sciuridae,Tamias,rufus,53.6
NA,extinct,Rodentia,Sciuridae,Tamias,aristus,143
NA,extant,Rodentia,Sciuridae,Tamiasciurus,mearnsi,
NA,extant,Rodentia,Sciuridae,Tamiasciurus,hudsonicus,201.2
NA,extant,Rodentia,Sciuridae,Tamiasciurus,douglasii,225
NA,extant,Sirenia,Trichechidae,Trichechus,manatus,433333
NA,extant,Xenarthra,Dasypodidae,Cabassous,centralis,3810
NA,extant,Xenarthra,Dasypodidae,Dasypus,novemcinctus,4203.8
NA,extinct,Xenarthra,Dasypodidae,Dasypus,bellus,45000
NA,extinct,Xenarthra,Dasypodidae,Holmesina ,septentrionalis,250000
NA,extinct,Xenarthra,Glyptodontidae,Glyptotherium,mexicanum,1100000
NA,extinct,Xenarthra,Glyptodontidae,Glyptotherium,floridanum,1100000
NA,extant,Xenarthra,Megalonychidae,Choloepus,hoffmanni,6000
NA,extinct,Xenarthra,Megalonychidae,Megalonyx,jeffersonii,600000
NA,extinct,Xenarthra,Megatheriidae,Eremotherium,rusconii,3500000
NA,extinct,Xenarthra,Megatheriidae,Nothrotheriops,shastense,300000
NA,extinct,Xenarthra,Mylodontidae,Glossotherium,harlani,1587000
NA,extant,Xenarthra,Myrmecophagidae,Cyclopes,didactylus,329.5
NA,extant,Xenarthra,Myrmecophagidae,Myrmecophaga,tridactyla,22333.2
NA,extant,Xenarthra,Myrmecophagidae,Tamandua,mexicana,4210
Oceanic,extant,Cetacea,Balaenidae,Balaena,mysticetus,100000000
Oceanic,extant,Cetacea,Balaenidae,Eubalaena,australis,23000000
Oceanic,extant,Cetacea,Balaenidae,Eubalaena,glacialis,23000000
Oceanic,extant,Cetacea,Balaenopteridae,Balaenoptera,acutorostrata,10000000
Oceanic,extant,Cetacea,Balaenopteridae,Balaenoptera,borealis,20000000
Oceanic,extant,Cetacea,Balaenopteridae,Balaenoptera,edeni,20000000
Oceanic,extant,Cetacea,Balaenopteridae,Balaenoptera,musculus,190000000
Oceanic,extant,Cetacea,Balaenopteridae,Balaenoptera,physalus,70000000
Oceanic,extant,Cetacea,Balaenopteridae,Megaptera,novaeangliae,30000000
Oceanic,extant,Cetacea,Delphinidae,Cephalorhynchus,hectori,50000
Oceanic,extant,Cetacea,Delphinidae,Cephalorhynchus,commersonii,72400
Oceanic,extant,Cetacea,Delphinidae,Cephalorhynchus,heavisidii,40000
Oceanic,extant,Cetacea,Delphinidae,Cephalorhynchus,eutropia,45000
Oceanic,extant,Cetacea,Delphinidae,Delphinus,delphis,80000
Oceanic,extant,Cetacea,Delphinidae,Feresa,attenuata,170000
Oceanic,extant,Cetacea,Delphinidae,Globicephala,macrorhynchus,726000
Oceanic,extant,Cetacea,Delphinidae,Globicephala,melas,800000
Oceanic,extant,Cetacea,Delphinidae,Grampus,griseus,387500
Oceanic,extant,Cetacea,Delphinidae,Lagenodelphis,hosei,164000
Oceanic,extant,Cetacea,Delphinidae,Lagenorhynchus,acutus,182000
Oceanic,extant,Cetacea,Delphinidae,Lagenorhynchus,albirostris,180000
Oceanic,extant,Cetacea,Delphinidae,Lagenorhynchus,australis,120000
Oceanic,extant,Cetacea,Delphinidae,Lagenorhynchus,cruciger,110000
Oceanic,extant,Cetacea,Delphinidae,Lagenorhynchus,obliquidens,120000
Oceanic,extant,Cetacea,Delphinidae,Lagenorhynchus,obscurus,127500
Oceanic,extant,Cetacea,Delphinidae,Lissodelphis,borealis,113000
Oceanic,extant,Cetacea,Delphinidae,Lissodelphis,peronii,116000
Oceanic,extant,Cetacea,Delphinidae,Orcaella,brevirostris,190000
Oceanic,extant,Cetacea,Delphinidae,Orcinus,orca,4300000
Oceanic,extant,Cetacea,Delphinidae,Peponocephala,electra,206000
Oceanic,extant,Cetacea,Delphinidae,Pseudorca,crassidens,1360000
Oceanic,extant,Cetacea,Delphinidae,Sotalia,fluviatilis,60000
Oceanic,extant,Cetacea,Delphinidae,Sousa,teuszii,100000
Oceanic,extant,Cetacea,Delphinidae,Sousa,chinensis,280000
Oceanic,extant,Cetacea,Delphinidae,Stenella,clymene,
Oceanic,extant,Cetacea,Delphinidae,Stenella,attenuata,57400
Oceanic,extant,Cetacea,Delphinidae,Stenella,coeruleoalba,135900
Oceanic,extant,Cetacea,Delphinidae,Stenella,longirostris,50500
Oceanic,extant,Cetacea,Delphinidae,Stenella,frontalis,110000
Oceanic,extant,Cetacea,Delphinidae,Steno,bredanensis,130000
Oceanic,extant,Cetacea,Delphinidae,Tursiops,truncatus,175000
Oceanic,extant,Cetacea,Eschrichtiidae,Eschrichtius,robustus,28500000
Oceanic,extant,Cetacea,Monodontidae,Delphinapterus,leucas,1360000
Oceanic,extant,Cetacea,Monodontidae,Monodon,monoceros,900000
Oceanic,extant,Cetacea,Neobalaenidae,Caperea,marginata,32000000
Oceanic,extant,Cetacea,Phocoenidae,Australophocaena,dioptrica,65000
Oceanic,extant,Cetacea,Phocoenidae,Neophocaena,phocaenoides,32500
Oceanic,extant,Cetacea,Phocoenidae,Phocoena,phocoena,52500
Oceanic,extant,Cetacea,Phocoenidae,Phocoena,sinus,42500
Oceanic,extant,Cetacea,Phocoenidae,Phocoena,spinipinnis,60000
Oceanic,extant,Cetacea,Phocoenidae,Phocoenoides,dalli,102500
Oceanic,extant,Cetacea,Physeteridae,Kogia,simus,183066.7
Oceanic,extant,Cetacea,Physeteridae,Kogia,breviceps,431500
Oceanic,extant,Cetacea,Physeteridae,Physeter,catodon,14025000
Oceanic,extant,Cetacea,Platanistidae,Inia,geoffrensis,129250
Oceanic,extant,Cetacea,Platanistidae,Lipotes,vexillifer,83500
Oceanic,extant,Cetacea,Platanistidae,Platanista,minor,
Oceanic,extant,Cetacea,Platanistidae,Platanista,gangetica,115000
Oceanic,extant,Cetacea,Platanistidae,Pontoporia,blainvillei,40500
Oceanic,extant,Cetacea,Ziphiidae,Berardius,bairdii,11380000
Oceanic,extant,Cetacea,Ziphiidae,Berardius,arnuxii,7000000
Oceanic,extant,Cetacea,Ziphiidae,Hyperoodon,ampullatus,5800000
Oceanic,extant,Cetacea,Ziphiidae,Hyperoodon,planifrons,3000000
Oceanic,extant,Cetacea,Ziphiidae,Indopacetus,pacificus,2200000
Oceanic,extant,Cetacea,Ziphiidae,Mesoplodon,peruvianus,
Oceanic,extant,Cetacea,Ziphiidae,Mesoplodon,hectori,1000000
Oceanic,extant,Cetacea,Ziphiidae,Mesoplodon,layardii,1500000
Oceanic,extant,Cetacea,Ziphiidae,Mesoplodon,bidens,3400000
Oceanic,extant,Cetacea,Ziphiidae,Mesoplodon,europaeus,5600000
Oceanic,extant,Cetacea,Ziphiidae,Mesoplodon,ginkgodens,1500000
Oceanic,extant,Cetacea,Ziphiidae,Mesoplodon,bowdoini,2600000
Oceanic,extant,Cetacea,Ziphiidae,Mesoplodon,carlhubbsi,3400000
Oceanic,extant,Cetacea,Ziphiidae,Mesoplodon,stejnegeri,4800000
Oceanic,extant,Cetacea,Ziphiidae,Mesoplodon,densirostris,2300000
Oceanic,extant,Cetacea,Ziphiidae,Mesoplodon,grayi,2900000
Oceanic,extant,Cetacea,Ziphiidae,Mesoplodon,mirus,2100000
Oceanic,extant,Cetacea,Ziphiidae,Tasmacetus,shepherdi,2500000
Oceanic,extant,Cetacea,Ziphiidae,Ziphius,cavirostris,4775000
SA,extinct,Artiodactyla,Camelidae,Eulamaops,parallelus,150000
SA,extinct,Artiodactyla,Camelidae,Hemiauchenia,paradoxa,1000000
SA,extant,Artiodactyla,Camelidae,Lama,guanicoe,120000
SA,extant,Artiodactyla,Camelidae,Lama,pacos,60000
SA,extant,Artiodactyla,Camelidae,Lama,glama,142500
SA,extinct,Artiodactyla,Camelidae,Palaeolama,spp.,1000000
SA,extant,Artiodactyla,Camelidae,Vicugna,vicugna,47499.6
SA,extinct,Artiodactyla,Cervidae,Agalmaceros,spp.,60000
SA,extant,Artiodactyla,Cervidae,Blastocerus,dichotomus,86666.2
SA,extinct,Artiodactyla,Cervidae,Charitoceros,spp.,60000
SA,extant,Artiodactyla,Cervidae,Hippocamelus,antisensis,68599.3
SA,extant,Artiodactyla,Cervidae,Hippocamelus,bisulcus,70000.3
SA,extant,Artiodactyla,Cervidae,Mazama,americana,22799.7
SA,extant,Artiodactyla,Cervidae,Mazama,rufina,25999.8
SA,extant,Artiodactyla,Cervidae,Mazama,bricenii,16499.9
SA,extant,Artiodactyla,Cervidae,Mazama,chunyi,16499.9
SA,extant,Artiodactyla,Cervidae,Mazama,gouazoupira,16300.1
SA,extant,Artiodactyla,Cervidae,Mazama,nana,16499.9
SA,extinct,Artiodactyla,Cervidae,Morenelaphus,lujanensis,50000
SA,extinct,Artiodactyla,Cervidae,Morenelaphus,axpeitianus,50000
SA,extant,Artiodactyla,Cervidae,Odocoileus,virginianus,55508.6
SA,extant,Artiodactyla,Cervidae,Ozotoceros,bezoarticus,40000
SA,extinct,Artiodactyla,Cervidae,Paraceros,spp.,300000
SA,extant,Artiodactyla,Cervidae,Pudu,mephistophiles,9600
SA,extant,Artiodactyla,Cervidae,Pudu,puda,9749.9
SA,extant,Artiodactyla,Tayassuidae,Catagonus,wagneri,35566.4
SA,extant,Artiodactyla,Tayassuidae,Pecari,tajacu,21266.7
SA,extinct,Artiodactyla,Tayassuidae,Platygonus,spp.,50000
SA,extant,Artiodactyla,Tayassuidae,Tayassu,pecari,32233.7
SA,extant,Carnivora,Canidae,Atelocynus,microtis,7750
SA,extinct,Carnivora,Canidae,Canis,dirus,50000
SA,extinct,Carnivora,Canidae,Canis,nehringi,30000
SA,extant,Carnivora,Canidae,Cerdocyon,thous,5240
SA,extant,Carnivora,Canidae,Chrysocyon,brachyurus,23249.8
SA,extinct,Carnivora,Canidae,Dusicyon,avus,13000
SA,extinct,Carnivora,Canidae,Protocyon,orcesi,25000
SA,extinct,Carnivora,Canidae,Protocyon,troglodytes,16000
SA,extant,Carnivora,Canidae,Pseudalopex,culpaeus,9832.4
SA,extant,Carnivora,Canidae,Pseudalopex,griseus,8280
SA,extant,Carnivora,Canidae,Pseudalopex,gymnocercus,4690
SA,extant,Carnivora,Canidae,Pseudalopex,sechurae,4000
SA,extant,Carnivora,Canidae,Pseudalopex,vetulus,5350
SA,extinct,Carnivora,Canidae,Pseudalopex,peruanus,6430
SA,extant,Carnivora,Canidae,Speothos,venaticus,6000
SA,extinct,Carnivora,Canidae,Speothos,pacivorus,9000
SA,extinct,Carnivora,Canidae,Theriodictis,platensis,27000
SA,extinct,Carnivora,Canidae,Theriodictis,tarijensis,27000
SA,extant,Carnivora,Canidae,Urocyon,cinereoargenteus,3833.7
SA,extant,Carnivora,Felidae,Herpailurus,yaguarondi,6749.9
SA,extant,Carnivora,Felidae,Leopardus,pardalis,11900.1
SA,extant,Carnivora,Felidae,Leopardus,wiedii,3250
SA,extant,Carnivora,Felidae,Leopardus,tigrinus,2250
SA,extant,Carnivora,Felidae,Oncifelis,geoffroyi,3590
SA,extant,Carnivora,Felidae,Oncifelis,guigna,2230
SA,extant,Carnivora,Felidae,Oncifelis,colocolo,3935
SA,extant,Carnivora,Felidae,Oreailurus,jacobita,9170
SA,extant,Carnivora,Felidae,Panthera,onca,100000
SA,extinct,Carnivora,Felidae,Panthera,leo atrox,433200
SA,extant,Carnivora,Felidae,Puma,concolor,51600
SA,extinct,Carnivora,Felidae,Smilodon,fatalis,433200
SA,extinct,Carnivora,Feliidae,Smilodon,populator,442000
SA,extant,Carnivora,Mustelidae,Conepatus,chinga,1917.5
SA,extant,Carnivora,Mustelidae,Conepatus,semistriatus,1200
SA,extant,Carnivora,Mustelidae,Conepatus,humboldtii,328
SA,extant,Carnivora,Mustelidae,Eira,barbara,3910
SA,extant,Carnivora,Mustelidae,Galictis,cuja,1000
SA,extant,Carnivora,Mustelidae,Galictis,vittata,3200
SA,extant,Carnivora,Mustelidae,Lontra,longicaudis,6555
SA,extant,Carnivora,Mustelidae,Lontra,provocax,7500
SA,extant,Carnivora,Mustelidae,Lontra,felina,30600
SA,extant,Carnivora,Mustelidae,Lyncodon,patagonicus,225
SA,extant,Carnivora,Mustelidae,Mustela,frenata,147
SA,extant,Carnivora,Mustelidae,Mustela,africana,537
SA,extant,Carnivora,Mustelidae,Mustela,felipei,211.3
SA,extant,Carnivora,Mustelidae,Pteronura,brasiliensis,23999.9
SA,extant,Carnivora,Otariidae,Arctocephalus,australis,45000
SA,extant,Carnivora,Otariidae,Arctocephalus,galapagoensis,27000
SA,extant,Carnivora,Otariidae,Arctocephalus,philippii,95000
SA,extant,Carnivora,Otariidae,Otaria,byronia,140000
SA,extant,Carnivora,Otariidae,Zalophus,californianus,80000
SA,extant,Carnivora,Procyonidae,Bassaricyon,alleni,1235
SA,extant,Carnivora,Procyonidae,Bassaricyon,beddardi,1235
SA,extant,Carnivora,Procyonidae,Bassaricyon,gabbii,1250
SA,extant,Carnivora,Procyonidae,Nasua,narica,4030
SA,extant,Carnivora,Procyonidae,Nasua,nasua,3793.8
SA,extant,Carnivora,Procyonidae,Nasuella,olivacea,1340
SA,extant,Carnivora,Procyonidae,Potos,flavus,3000
SA,extant,Carnivora,Procyonidae,Procyon,cancrivorus,6949.9
SA,extinct,Carnivora,Ursidae,Arctodus,bonariensis,600000
SA,extant,Carnivora,Ursidae,Tremarctos,ornatus,140000.6
SA,extant,Chiroptera,Emballonuridae,Balantiopteryx,infusca,
SA,extant,Chiroptera,Emballonuridae,Balantiopteryx,plicata,6.4
SA,extant,Chiroptera,Emballonuridae,Centronycteris,maximiliani,
SA,extant,Chiroptera,Emballonuridae,Cormura,brevirostris,9.2
SA,extant,Chiroptera,Emballonuridae,Cyttarops,alecto,5.3
SA,extant,Chiroptera,Emballonuridae,Diclidurus,ingens,
SA,extant,Chiroptera,Emballonuridae,Diclidurus,albus,15.6
SA,extant,Chiroptera,Emballonuridae,Diclidurus,isabellus,14
SA,extant,Chiroptera,Emballonuridae,Diclidurus,scutatus,13.3
SA,extant,Chiroptera,Emballonuridae,Peropteryx,leucoptera,
SA,extant,Chiroptera,Emballonuridae,Peropteryx,kappleri,9.4
SA,extant,Chiroptera,Emballonuridae,Peropteryx,macrotis,5.4
SA,extant,Chiroptera,Emballonuridae,Rhynchonycteris,naso,4.2
SA,extant,Chiroptera,Emballonuridae,Saccopteryx,gymnura,
SA,extant,Chiroptera,Emballonuridae,Saccopteryx,bilineata,8.1
SA,extant,Chiroptera,Emballonuridae,Saccopteryx,canescens,3.4
SA,extant,Chiroptera,Emballonuridae,Saccopteryx,leptura,4.9
SA,extant,Chiroptera,Furipteridae,Amorphochilus,schnablii,
SA,extant,Chiroptera,Furipteridae,Furipterus,horrens,3.2
SA,extant,Chiroptera,Molossidae,Eumops,maurus,
SA,extant,Chiroptera,Molossidae,Eumops,auripendulus,28.5
SA,extant,Chiroptera,Molossidae,Eumops,bonariensis,11.9
SA,extant,Chiroptera,Molossidae,Eumops,dabbenei,104.4
SA,extant,Chiroptera,Molossidae,Eumops,glaucinus,35.4
SA,extant,Chiroptera,Molossidae,Eumops,hansae,15.1
SA,extant,Chiroptera,Molossidae,Eumops,perotis,51.1
SA,extant,Chiroptera,Molossidae,Molossops,aequatorianus,
SA,extant,Chiroptera,Molossidae,Molossops,neglectus,
SA,extant,Chiroptera,Molossidae,Molossops,abrasus,41
SA,extant,Chiroptera,Molossidae,Molossops,greenhalli,15
SA,extant,Chiroptera,Molossidae,Molossops,mattogrossensis,6.8
SA,extant,Chiroptera,Molossidae,Molossops,planirostris,12.4
SA,extant,Chiroptera,Molossidae,Molossops,temminckii,5.9
SA,extant,Chiroptera,Molossidae,Molossus,pretiosus,
SA,extant,Chiroptera,Molossidae,Molossus,ater,31.7
SA,extant,Chiroptera,Molossidae,Molossus,bondae,17.8
SA,extant,Chiroptera,Molossidae,Molossus,molossus,13.6
SA,extant,Chiroptera,Molossidae,Molossus,sinaloae,22.6
SA,extant,Chiroptera,Molossidae,Mormopterus,kalinowskii,
SA,extant,Chiroptera,Molossidae,Mormopterus,phrudus,
SA,extant,Chiroptera,Molossidae,Nyctinomops,aurispinosus,18
SA,extant,Chiroptera,Molossidae,Nyctinomops,laticaudatus,12.2
SA,extant,Chiroptera,Molossidae,Nyctinomops,macrotis,18.4
SA,extant,Chiroptera,Molossidae,Promops,centralis,26.4
SA,extant,Chiroptera,Molossidae,Tadarida,espiritosantensis,
SA,extant,Chiroptera,Molossidae,Tadarida,brasiliensis,12.5
SA,extant,Chiroptera,Mormoopidae,Mormoops,megalophylla,16
SA,extant,Chiroptera,Mormoopidae,Pteronotus,davyi,9.2
SA,extant,Chiroptera,Mormoopidae,Pteronotus,gymnonotus,14.4
SA,extant,Chiroptera,Mormoopidae,Pteronotus,parnellii,19.7
SA,extant,Chiroptera,Mormoopidae,Pteronotus,personatus,8.7
SA,extant,Chiroptera,Natalidae,Natalus,tumidirostris,5.7
SA,extant,Chiroptera,Noctilionidae,Noctilio,albiventris,30.8
SA,extant,Chiroptera,Noctilionidae,Noctilio,leporinus,60.3
SA,extant,Chiroptera,Phyllostomidae,Ametrida,centurio,10.3
SA,extant,Chiroptera,Phyllostomidae,Anoura,caudifer,10.7
SA,extant,Chiroptera,Phyllostomidae,Anoura,cultrata,16.9
SA,extant,Chiroptera,Phyllostomidae,Anoura,geoffroyi,14.7
SA,extant,Chiroptera,Phyllostomidae,Artibeus,fraterculus,
SA,extant,Chiroptera,Phyllostomidae,Artibeus,amplus,60
SA,extant,Chiroptera,Phyllostomidae,Artibeus,anderseni,138
SA,extant,Chiroptera,Phyllostomidae,Artibeus,cinereus,12.6
SA,extant,Chiroptera,Phyllostomidae,Artibeus,concolor,19.4
SA,extant,Chiroptera,Phyllostomidae,Artibeus,fimbriatus,63.9
SA,extant,Chiroptera,Phyllostomidae,Artibeus,glaucus,11.1
SA,extant,Chiroptera,Phyllostomidae,Artibeus,hartii,16
SA,extant,Chiroptera,Phyllostomidae,Artibeus,jamaicensis,42.2
SA,extant,Chiroptera,Phyllostomidae,Artibeus,lituratus,60.3
SA,extant,Chiroptera,Phyllostomidae,Artibeus,obscurus,35.2
SA,extant,Chiroptera,Phyllostomidae,Artibeus,phaeotis,11.6
SA,extant,Chiroptera,Phyllostomidae,Artibeus,planirostris,47
SA,extant,Chiroptera,Phyllostomidae,Carollia,brevicauda,14.4
SA,extant,Chiroptera,Phyllostomidae,Carollia,castanea,13.3
SA,extant,Chiroptera,Phyllostomidae,Carollia,perspicillata,18.9
SA,extant,Chiroptera,Phyllostomidae,Carollia,subrufa,15.6
SA,extant,Chiroptera,Phyllostomidae,Centurio,senex,21.3
SA,extant,Chiroptera,Phyllostomidae,Chiroderma,doriae,19.9
SA,extant,Chiroptera,Phyllostomidae,Chiroderma,salvini,25.5
SA,extant,Chiroptera,Phyllostomidae,Chiroderma,trinitatum,13.7
SA,extant,Chiroptera,Phyllostomidae,Chiroderma,villosum,23.1
SA,extant,Chiroptera,Phyllostomidae,Choeroniscus,godmani,7.9
SA,extant,Chiroptera,Phyllostomidae,Choeroniscus,intermedius,5.8
SA,extant,Chiroptera,Phyllostomidae,Chrotopterus,auritus,77.9
SA,extant,Chiroptera,Phyllostomidae,Desmodus,rotundus,33.2
SA,extant,Chiroptera,Phyllostomidae,Diaemus,youngi,36.1
SA,extant,Chiroptera,Phyllostomidae,Diphylla,ecaudata,29.3
SA,extant,Chiroptera,Phyllostomidae,Ectophylla,alba,5.8
SA,extant,Chiroptera,Phyllostomidae,Glossophaga,commissarisi,8.9
SA,extant,Chiroptera,Phyllostomidae,Glossophaga,longirostris,12.4
SA,extant,Chiroptera,Phyllostomidae,Glossophaga,soricina,10
SA,extant,Chiroptera,Phyllostomidae,Leptonycteris,curasoae,23.4
SA,extant,Chiroptera,Phyllostomidae,Lichonycteris,obscura,5.6
SA,extant,Chiroptera,Phyllostomidae,Lionycteris,spurrelli,8.4
SA,extant,Chiroptera,Phyllostomidae,Lonchophylla,bokermanni,
SA,extant,Chiroptera,Phyllostomidae,Lonchophylla,dekeyseri,
SA,extant,Chiroptera,Phyllostomidae,Lonchophylla,handleyi,
SA,extant,Chiroptera,Phyllostomidae,Lonchophylla,hesperia,
SA,extant,Chiroptera,Phyllostomidae,Lonchophylla,mordax,10.7
SA,extant,Chiroptera,Phyllostomidae,Lonchophylla,robusta,13
SA,extant,Chiroptera,Phyllostomidae,Lonchophylla,thomasi,6.9
SA,extant,Chiroptera,Phyllostomidae,Lonchorhina,fernandezi,
SA,extant,Chiroptera,Phyllostomidae,Lonchorhina,aurita,15.7
SA,extant,Chiroptera,Phyllostomidae,Lonchorhina,marinkellei,17
SA,extant,Chiroptera,Phyllostomidae,Lonchorhina,orinocensis,8.8
SA,extant,Chiroptera,Phyllostomidae,Macrophyllum,macrophyllum,8.1
SA,extant,Chiroptera,Phyllostomidae,Mesophylla,macconnelli,6.9
SA,extant,Chiroptera,Phyllostomidae,Micronycteris,behnii,
SA,extant,Chiroptera,Phyllostomidae,Micronycteris,pusilla,
SA,extant,Chiroptera,Phyllostomidae,Micronycteris,brachyotis,10.5
SA,extant,Chiroptera,Phyllostomidae,Micronycteris,daviesi,18.3
SA,extant,Chiroptera,Phyllostomidae,Micronycteris,hirsuta,12.4
SA,extant,Chiroptera,Phyllostomidae,Micronycteris,megalotis,6.3
SA,extant,Chiroptera,Phyllostomidae,Micronycteris,minuta,6.5
SA,extant,Chiroptera,Phyllostomidae,Micronycteris,nicefori,8.2
SA,extant,Chiroptera,Phyllostomidae,Micronycteris,schmidtorum,7.5
SA,extant,Chiroptera,Phyllostomidae,Micronycteris,sylvestris,8.8
SA,extant,Chiroptera,Phyllostomidae,Mimon,bennettii,
SA,extant,Chiroptera,Phyllostomidae,Mimon,crenulatum,13.8
SA,extant,Chiroptera,Phyllostomidae,Phylloderma,stenops,53.7
SA,extant,Chiroptera,Phyllostomidae,Phyllostomus,latifolius,
SA,extant,Chiroptera,Phyllostomidae,Phyllostomus,discolor,37.2
SA,extant,Chiroptera,Phyllostomidae,Phyllostomus,elongatus,40.4
SA,extant,Chiroptera,Phyllostomidae,Phyllostomus,hastatus,92.5
SA,extant,Chiroptera,Phyllostomidae,Platalina,genovensium,
